id,genus
875_pEdJugf9wko,cortinarius
876__Lb6NJRqbx4,cortinarius
877_wRO8nx5S65g,cortinarius
879_khc8ue6CzeE,cortinarius
880_2blQSwj_qqg,cortinarius
882_ryxxeHj9Q2A,cortinarius
883_Bgxe9yY9n_k,cortinarius
884_cLqvRbonb0g,cortinarius
888_ZhR02w0BsKw,cortinarius
889_4ou6pfOgocE,cortinarius
892_k0pAkL9mv34,cortinarius
893_M6-_BGP6JYA,cortinarius
894_D69r__kck5U,cortinarius
895_Abrm1EbZBY8,cortinarius
896_zisCBTibqYs,cortinarius
898_JtFOmAjkjnU,cortinarius
899_Sp84nakFVl8,cortinarius
900_huGoPz3C9mc,cortinarius
901_u-UfUAVhzk8,cortinarius
902_FqRNpvY1rNI,cortinarius
903_69IWsYBV9Vw,cortinarius
908_TCchXuh4D9U,cortinarius
910_q20nsdIX9Zo,cortinarius
911_4z_7oW3Colo,cortinarius
914_dwkR3Mp6iZQ,cortinarius
915_deSapmFev2Y,cortinarius
916_g_V6H0P4iPw,cortinarius
917_MJi5-SDM83U,cortinarius
918_LWJyWIIRFwE,cortinarius
920_wzMtMlkv4bE,cortinarius
921_InRVQADtZNo,cortinarius
922_Z-tBmcZGPvY,cortinarius
927_MThMyEFu3p4,cortinarius
928_ciaDgQhQ8t8,cortinarius
929_uMHOrqv4gGM,cortinarius
931_r1CpeQ2Go2A,cortinarius
932_wke3BS09elk,cortinarius
933_9KMU6_nR5hY,cortinarius
937_KppsNr2GSrA,cortinarius
938_c0WgxVOt3ug,cortinarius
940_Bm2fdTf55Bc,cortinarius
941_v3dkljHQhX4,cortinarius
944_aProg0-1GAU,cortinarius
946_Ga1ZwScYiqo,cortinarius
948_bce4Il--kSE,cortinarius
949_8OyiXJnNar8,cortinarius
950_HDskNFXm9xc,cortinarius
952_Bdl8HK8B4Eg,cortinarius
